payment_final_amount,payment_method_id,payment_created_at
1488.00,4,2025-06-01 08:58:28
1776.00,1,2025-06-01 08:58:31
672.00,4,2025-06-01 08:58:32
640.00,4,2025-06-01 08:58:34
1024.00,4,2025-06-01 08:58:36
1824.00,1,2025-06-01 08:58:37
864.00,5,2025-06-01 08:58:38
256.00,4,2025-06-01 08:58:44
576.00,3,2025-06-01 08:58:45
1216.00,4,2025-06-01 08:58:46
1280.00,2,2025-06-01 08:58:47
704.00,4,2025-06-01 08:58:48
1920.00,5,2025-06-01 08:58:49
1984.00,3,2025-06-01 08:58:51
576.00,1,2025-06-01 08:58:54
768.00,4,2025-06-01 08:58:56
1344.00,2,2025-06-01 08:58:57
288.00,3,2025-06-01 08:59:03
512.00,2,2025-06-01 08:59:08
640.00,1,2025-06-01 08:59:09
1376.00,4,2025-06-01 08:59:10
1728.00,1,2025-06-01 08:59:12
512.00,3,2025-06-01 08:59:14
320.00,4,2025-06-01 08:59:15
640.00,1,2025-06-01 08:59:23
2048.00,5,2025-06-01 08:59:25
1184.00,1,2025-06-01 08:59:28
768.00,1,2025-06-01 08:59:30
1472.00,3,2025-06-01 08:59:32
2112.00,4,2025-06-01 08:59:33
768.00,5,2025-06-01 08:59:35
1072.00,2,2025-06-01 08:59:36
288.00,2,2025-06-01 08:59:39
1536.00,1,2025-06-01 08:59:40
1088.00,2,2025-06-01 08:59:41
960.00,4,2025-06-01 08:59:43
1504.00,2,2025-06-01 08:59:44
1728.00,1,2025-06-01 08:59:46
1824.00,2,2025-06-01 08:59:47
912.00,5,2025-06-01 08:59:49
1824.00,5,2025-06-01 08:59:54
768.00,1,2025-06-01 08:59:57
256.00,2,2025-06-01 08:59:58
608.00,5,2025-06-01 09:00:00
576.00,1,2025-06-01 09:00:05
960.00,3,2025-06-01 09:00:10
256.00,1,2025-06-01 09:00:11
1632.00,1,2025-06-01 09:00:12
1696.00,3,2025-06-01 09:00:14
2112.00,4,2025-06-01 09:00:17
768.00,4,2025-06-01 09:00:21
1216.00,2,2025-06-01 09:00:25
1728.00,5,2025-06-01 09:00:29
512.00,1,2025-06-01 09:00:34
1056.00,5,2025-06-01 09:00:46
1792.00,3,2025-06-01 09:00:48
1680.00,4,2025-06-01 09:00:49
1200.00,2,2025-06-01 09:00:51
768.00,2,2025-06-01 09:00:58
800.00,3,2025-06-01 09:01:01
1216.00,4,2025-06-01 09:01:06
256.00,1,2025-06-01 09:01:07
1376.00,3,2025-06-01 09:01:11
640.00,4,2025-06-01 09:01:13
1536.00,4,2025-06-01 09:01:14
1024.00,2,2025-06-01 09:01:15
1824.00,5,2025-06-01 09:01:30
224.00,2,2025-06-01 09:01:34
960.00,5,2025-06-01 09:01:38
1472.00,1,2025-06-01 09:01:47
832.00,2,2025-06-01 09:01:53
864.00,2,2025-06-01 09:01:55
1312.00,3,2025-06-01 09:01:59
768.00,2,2025-06-01 09:02:01
1216.00,3,2025-06-01 09:02:04
640.00,5,2025-06-01 09:02:07
832.00,1,2025-06-01 09:02:09
1680.00,4,2025-06-01 09:02:14
640.00,2,2025-06-01 09:02:15
1184.00,4,2025-06-01 09:02:17
1232.00,1,2025-06-01 09:02:18
1664.00,4,2025-06-01 09:02:19
288.00,2,2025-06-01 09:02:26
512.00,4,2025-06-01 09:02:28
576.00,3,2025-06-01 09:02:31
320.00,3,2025-06-01 09:02:35
2224.00,5,2025-06-01 09:02:46
672.00,3,2025-06-01 09:02:47
1168.00,2,2025-06-01 09:02:49
1472.00,2,2025-06-01 09:02:52
1616.00,2,2025-06-01 09:03:00
768.00,5,2025-06-01 09:03:03
288.00,4,2025-06-01 09:03:05
256.00,3,2025-06-01 09:03:07
288.00,2,2025-06-01 09:03:12
1248.00,4,2025-06-01 09:03:15
1216.00,2,2025-06-01 09:03:18
864.00,5,2025-06-01 09:03:21
576.00,3,2025-06-01 09:03:23
640.00,5,2025-06-01 09:03:24
288.00,1,2025-06-01 09:03:25
1056.00,1,2025-06-01 09:03:29
1280.00,4,2025-06-01 09:03:30
1056.00,1,2025-06-01 09:03:37
1376.00,3,2025-06-01 09:03:39
1504.00,2,2025-06-01 09:03:41
1216.00,2,2025-06-01 09:03:50
496.00,5,2025-06-01 09:04:03
1728.00,2,2025-06-01 09:04:16
768.00,5,2025-06-01 09:04:17
1472.00,5,2025-06-01 09:04:21
224.00,3,2025-06-01 09:04:30
608.00,4,2025-06-01 09:04:32
1216.00,3,2025-06-01 09:04:34
928.00,4,2025-06-01 09:04:39
576.00,4,2025-06-01 09:04:40
960.00,5,2025-06-01 09:04:43
1280.00,5,2025-06-01 09:04:47
624.00,5,2025-06-01 09:04:48
1792.00,3,2025-06-01 09:04:51
1120.00,4,2025-06-01 09:04:56
1280.00,1,2025-06-01 09:04:59
1504.00,5,2025-06-01 09:05:00
1344.00,1,2025-06-01 09:05:07
1120.00,1,2025-06-01 09:05:09
1824.00,2,2025-06-01 09:05:14
480.00,4,2025-06-01 09:05:16
256.00,5,2025-06-01 09:05:22
1264.00,3,2025-06-01 09:05:23
1728.00,1,2025-06-01 09:05:25
576.00,2,2025-06-01 09:05:27
1216.00,1,2025-06-01 09:05:34
592.00,4,2025-06-01 09:05:36
1152.00,2,2025-06-01 09:05:45
1312.00,3,2025-06-01 09:05:55
576.00,4,2025-06-01 09:06:03
1184.00,5,2025-06-01 09:06:07
384.00,3,2025-06-01 09:06:08
1456.00,1,2025-06-01 09:06:09
1984.00,4,2025-06-01 09:06:16
832.00,2,2025-06-01 09:06:21
304.00,4,2025-06-01 09:06:32
704.00,3,2025-06-01 09:06:37
1744.00,4,2025-06-01 09:06:39
704.00,2,2025-06-01 09:06:51
672.00,1,2025-06-01 09:06:53
768.00,4,2025-06-01 09:07:02
1024.00,4,2025-06-01 09:07:12
2160.00,4,2025-06-01 09:07:17
576.00,1,2025-06-01 09:07:19
736.00,2,2025-06-01 09:07:21
912.00,1,2025-06-01 09:07:29
1536.00,4,2025-06-01 09:07:40
1536.00,4,2025-06-01 09:07:42
192.00,3,2025-06-01 09:07:44
2304.00,2,2025-06-01 09:07:46
288.00,2,2025-06-01 09:07:48
1280.00,4,2025-06-01 09:07:56
288.00,1,2025-06-01 09:07:59
1312.00,5,2025-06-01 09:08:06
1152.00,3,2025-06-01 09:08:09
1696.00,2,2025-06-01 09:08:11
1568.00,5,2025-06-01 09:08:14
1760.00,3,2025-06-01 09:08:15
1520.00,1,2025-06-01 09:08:19
1264.00,3,2025-06-01 09:08:27
1776.00,4,2025-06-01 09:08:28
1184.00,5,2025-06-01 09:08:30
768.00,4,2025-06-01 09:08:33
576.00,1,2025-06-01 09:08:38
1424.00,3,2025-06-01 09:08:41
832.00,2,2025-06-01 09:08:46
512.00,4,2025-06-01 09:08:49
1584.00,1,2025-06-01 09:08:51
1216.00,5,2025-06-01 09:08:55
576.00,5,2025-06-01 09:08:56
2272.00,5,2025-06-01 09:08:58
768.00,5,2025-06-01 09:08:59
1280.00,2,2025-06-01 09:09:02
1504.00,1,2025-06-01 09:09:09
1440.00,4,2025-06-01 09:09:14
1408.00,1,2025-06-01 09:09:18
816.00,1,2025-06-01 09:09:19
800.00,1,2025-06-01 09:09:20
768.00,2,2025-06-01 09:09:23
1456.00,4,2025-06-01 09:09:37
1248.00,2,2025-06-01 09:09:47
800.00,5,2025-06-01 09:09:50
1216.00,2,2025-06-01 09:09:51
640.00,1,2025-06-01 09:09:54
800.00,1,2025-06-01 09:10:01
512.00,2,2025-06-01 09:10:05
192.00,4,2025-06-01 09:10:07
256.00,5,2025-06-01 09:10:08
2048.00,3,2025-06-01 09:10:10
864.00,4,2025-06-01 09:10:11
640.00,3,2025-06-01 09:10:13
768.00,5,2025-06-01 09:10:17
192.00,4,2025-06-01 09:10:20
1024.00,4,2025-06-01 09:10:21
768.00,5,2025-06-01 09:10:24
624.00,2,2025-06-01 09:10:25
1024.00,3,2025-06-01 09:10:28
512.00,4,2025-06-01 09:10:30
1024.00,3,2025-06-01 09:10:31
288.00,3,2025-06-01 09:10:32
288.00,2,2025-06-01 09:10:39
1600.00,4,2025-06-01 09:10:40
1824.00,1,2025-06-01 09:10:41
304.00,5,2025-06-01 09:10:46
768.00,1,2025-06-01 09:10:47
960.00,4,2025-06-01 09:10:52
512.00,2,2025-06-01 09:10:55
2160.00,4,2025-06-01 09:10:59
864.00,3,2025-06-01 09:11:00
1824.00,3,2025-06-01 09:11:12
1248.00,5,2025-06-01 09:11:18
1376.00,1,2025-06-01 09:11:19
1472.00,3,2025-06-01 09:11:33
912.00,3,2025-06-01 09:11:41
1056.00,3,2025-06-01 09:11:47
1488.00,1,2025-06-01 09:11:52
256.00,1,2025-06-01 09:11:58
1184.00,4,2025-06-01 09:12:13
512.00,1,2025-06-01 09:12:19
912.00,2,2025-06-01 09:12:24
512.00,2,2025-06-01 09:12:34
640.00,1,2025-06-01 09:12:36
1552.00,5,2025-06-01 09:12:37
1408.00,1,2025-06-01 09:12:43
1024.00,5,2025-06-01 09:12:47
1264.00,5,2025-06-01 09:12:52
768.00,4,2025-06-01 09:12:53
1168.00,2,2025-06-01 09:12:54
960.00,3,2025-06-01 09:13:04
576.00,3,2025-06-01 09:13:06
304.00,5,2025-06-01 09:13:13
1920.00,1,2025-06-01 09:13:16
1296.00,2,2025-06-01 09:13:22
448.00,5,2025-06-01 09:13:37
576.00,1,2025-06-01 09:13:40
1600.00,4,2025-06-01 09:13:45
608.00,5,2025-06-01 09:13:46
256.00,5,2025-06-01 09:13:50
576.00,3,2025-06-01 09:13:51
1184.00,5,2025-06-01 09:13:53
320.00,5,2025-06-01 09:13:54
2272.00,3,2025-06-01 09:13:55
768.00,5,2025-06-01 09:14:00
1312.00,2,2025-06-01 09:14:03
256.00,1,2025-06-01 09:14:11
976.00,2,2025-06-01 09:14:12
1344.00,5,2025-06-01 09:14:16
1344.00,3,2025-06-01 09:14:26
1632.00,1,2025-06-01 09:14:29
1056.00,4,2025-06-01 09:14:38
1120.00,1,2025-06-01 09:14:40
960.00,3,2025-06-01 09:14:41
224.00,1,2025-06-01 09:14:46
1184.00,2,2025-06-01 09:14:51
1216.00,4,2025-06-01 09:14:57
256.00,1,2025-06-01 09:14:58
1440.00,1,2025-06-01 09:15:00
1808.00,2,2025-06-01 09:15:10
2112.00,4,2025-06-01 09:15:12
672.00,3,2025-06-01 09:15:17
768.00,1,2025-06-01 09:15:20
1760.00,4,2025-06-01 09:15:22
1472.00,5,2025-06-01 09:15:24
2448.00,1,2025-06-01 09:15:26
1424.00,5,2025-06-01 09:15:27
256.00,2,2025-06-01 09:15:33
1248.00,5,2025-06-01 09:15:36
480.00,4,2025-06-01 09:15:38
288.00,5,2025-06-01 09:15:44
304.00,4,2025-06-01 09:15:46
1632.00,2,2025-06-01 09:15:48
1472.00,2,2025-06-01 09:15:49
576.00,2,2025-06-01 09:16:05
2880.00,4,2025-06-01 09:16:09
320.00,5,2025-06-01 09:16:10
1952.00,3,2025-06-01 09:16:11
448.00,3,2025-06-01 09:16:19
1888.00,3,2025-06-01 09:16:22
1120.00,1,2025-06-01 09:16:23
704.00,5,2025-06-01 09:16:24
384.00,5,2025-06-01 09:16:25
1888.00,4,2025-06-01 09:16:31
384.00,4,2025-06-01 09:16:36
608.00,2,2025-06-01 09:16:40
1984.00,2,2025-06-01 09:16:41
576.00,5,2025-06-01 09:16:47
480.00,4,2025-06-01 09:16:48
192.00,3,2025-06-01 09:16:49
912.00,4,2025-06-01 09:16:57
1472.00,2,2025-06-01 09:17:00
1536.00,2,2025-06-01 09:17:03
1984.00,2,2025-06-01 09:17:04
1632.00,5,2025-06-01 09:17:05
864.00,4,2025-06-01 09:17:11
448.00,1,2025-06-01 09:17:16
1312.00,4,2025-06-01 09:17:17
1376.00,5,2025-06-01 09:17:19
704.00,1,2025-06-01 09:17:22
304.00,4,2025-06-01 09:17:28
288.00,2,2025-06-01 09:17:30
1184.00,4,2025-06-01 09:17:32
672.00,1,2025-06-01 09:17:34
320.00,4,2025-06-01 09:17:35
256.00,5,2025-06-01 09:17:43
448.00,3,2025-06-01 09:17:44
448.00,1,2025-06-01 09:17:49
1760.00,3,2025-06-01 09:17:53
448.00,5,2025-06-01 09:17:55
912.00,4,2025-06-01 09:18:00
1472.00,3,2025-06-01 09:18:02
1120.00,2,2025-06-01 09:18:03
2208.00,2,2025-06-01 09:18:06
1568.00,2,2025-06-01 09:18:07
608.00,2,2025-06-01 09:18:10
1792.00,3,2025-06-01 09:18:16
1536.00,1,2025-06-01 09:18:21
1248.00,3,2025-06-01 09:18:26
2016.00,3,2025-06-01 09:18:30
1664.00,2,2025-06-01 09:18:38
768.00,2,2025-06-01 09:18:42
512.00,5,2025-06-01 09:18:44
1760.00,2,2025-06-01 09:18:45
1888.00,3,2025-06-01 09:18:54
1216.00,3,2025-06-01 09:18:58
1056.00,5,2025-06-01 09:19:02
256.00,3,2025-06-01 09:19:04
1568.00,1,2025-06-01 09:19:06
1472.00,4,2025-06-01 09:19:07
256.00,1,2025-06-01 09:19:12
2288.00,4,2025-06-01 09:19:14
1088.00,3,2025-06-01 09:19:15
1296.00,1,2025-06-01 09:19:21
1152.00,4,2025-06-01 09:19:28
560.00,2,2025-06-01 09:19:30
224.00,1,2025-06-01 09:19:36
880.00,2,2025-06-01 09:19:37
1472.00,4,2025-06-01 09:19:40
1024.00,3,2025-06-01 09:19:42
496.00,3,2025-06-01 09:19:46
192.00,5,2025-06-01 09:19:47
1472.00,2,2025-06-01 09:19:56
1600.00,4,2025-06-01 09:19:59
1248.00,2,2025-06-01 09:20:01
864.00,2,2025-06-01 09:20:06
1536.00,2,2025-06-01 09:20:07
832.00,4,2025-06-01 09:20:23
1120.00,5,2025-06-01 09:20:27
704.00,4,2025-06-01 09:20:33
1664.00,5,2025-06-01 09:20:34
576.00,1,2025-06-01 09:20:35
512.00,5,2025-06-01 09:20:37
2112.00,4,2025-06-01 09:20:39
1184.00,2,2025-06-01 09:20:42
672.00,4,2025-06-01 09:20:46
1984.00,2,2025-06-01 09:20:50
1760.00,2,2025-06-01 09:20:58
896.00,5,2025-06-01 09:20:59
864.00,2,2025-06-01 09:21:02
608.00,1,2025-06-01 09:21:09
960.00,5,2025-06-01 09:21:10
304.00,2,2025-06-01 09:21:12
512.00,5,2025-06-01 09:21:24
864.00,1,2025-06-01 09:21:26
1824.00,5,2025-06-01 09:21:27
960.00,1,2025-06-01 09:21:29
768.00,3,2025-06-01 09:21:31
832.00,2,2025-06-01 09:21:33
320.00,1,2025-06-01 09:21:39
1088.00,3,2025-06-01 09:21:47
1872.00,1,2025-06-01 09:21:49
1472.00,4,2025-06-01 09:21:51
960.00,4,2025-06-01 09:21:55
2288.00,3,2025-06-01 09:22:07
448.00,4,2025-06-01 09:22:08
1440.00,1,2025-06-01 09:22:10
1184.00,3,2025-06-01 09:22:12
1424.00,4,2025-06-01 09:22:16
224.00,2,2025-06-01 09:22:17
672.00,2,2025-06-01 09:22:22
1728.00,1,2025-06-01 09:22:23
832.00,4,2025-06-01 09:22:27
960.00,4,2025-06-01 09:22:37
1024.00,1,2025-06-01 09:22:40
1056.00,1,2025-06-01 09:22:41
1264.00,3,2025-06-01 09:22:46
1120.00,3,2025-06-01 09:22:48
2544.00,2,2025-06-01 09:22:54
1376.00,1,2025-06-01 09:23:00
1440.00,5,2025-06-01 09:23:02
1472.00,5,2025-06-01 09:23:03
928.00,1,2025-06-01 09:23:05
864.00,5,2025-06-01 09:23:09
576.00,1,2025-06-01 09:23:13
1888.00,5,2025-06-01 09:23:15
768.00,1,2025-06-01 09:23:17
800.00,4,2025-06-01 09:23:24
544.00,3,2025-06-01 09:23:39
816.00,4,2025-06-01 09:23:40
608.00,4,2025-06-01 09:23:44
1120.00,2,2025-06-01 09:23:45
1120.00,2,2025-06-01 09:23:48
1088.00,3,2025-06-01 09:23:50
1408.00,2,2025-06-01 09:23:53
1152.00,3,2025-06-01 09:23:57
1248.00,5,2025-06-01 09:23:58
1184.00,3,2025-06-01 09:24:04
1792.00,2,2025-06-01 09:24:10
544.00,4,2025-06-01 09:24:17
864.00,3,2025-06-01 09:24:26
1504.00,5,2025-06-01 09:24:29
1328.00,5,2025-06-01 09:24:32
864.00,3,2025-06-01 09:24:33
1760.00,2,2025-06-01 09:24:37
896.00,5,2025-06-01 09:24:39
1616.00,2,2025-06-01 09:24:41
288.00,1,2025-06-01 09:25:03
1024.00,5,2025-06-01 09:25:06
2080.00,1,2025-06-01 09:25:10
640.00,5,2025-06-01 09:25:12
1744.00,5,2025-06-01 09:25:15
320.00,2,2025-06-01 09:25:16
992.00,2,2025-06-01 09:25:20
288.00,5,2025-06-01 09:25:26
1568.00,1,2025-06-01 09:25:29
512.00,1,2025-06-01 09:25:35
2096.00,3,2025-06-01 09:25:45
448.00,1,2025-06-01 09:25:48
1216.00,4,2025-06-01 09:25:51
864.00,3,2025-06-01 09:26:00
576.00,3,2025-06-01 09:26:11
576.00,3,2025-06-01 09:26:14
528.00,3,2025-06-01 09:26:26
320.00,3,2025-06-01 09:26:31
864.00,1,2025-06-01 09:26:34
576.00,4,2025-06-01 09:26:42
1184.00,4,2025-06-01 09:26:45
576.00,5,2025-06-01 09:26:47
1472.00,5,2025-06-01 09:26:52
1552.00,1,2025-06-01 09:26:55
224.00,1,2025-06-01 09:27:07
1472.00,3,2025-06-01 09:27:17
192.00,1,2025-06-01 09:27:20
1632.00,2,2025-06-01 09:27:23
1472.00,4,2025-06-01 09:27:24
864.00,5,2025-06-01 09:27:32
1088.00,5,2025-06-01 09:27:36
512.00,4,2025-06-01 09:27:40
1120.00,4,2025-06-01 09:27:48
800.00,5,2025-06-01 09:27:51
576.00,1,2025-06-01 09:27:54
1904.00,3,2025-06-01 09:27:57
1344.00,2,2025-06-01 09:28:07
512.00,1,2025-06-01 09:28:14
256.00,4,2025-06-01 09:28:22
832.00,3,2025-06-01 09:28:27
736.00,1,2025-06-01 09:28:28
832.00,3,2025-06-01 09:28:29
1920.00,1,2025-06-01 09:28:31
2112.00,5,2025-06-01 09:28:33
1280.00,4,2025-06-01 09:28:34
768.00,4,2025-06-01 09:28:37
672.00,1,2025-06-01 09:28:39
912.00,3,2025-06-01 09:28:43
256.00,3,2025-06-01 09:28:44
800.00,1,2025-06-01 09:28:46
1536.00,5,2025-06-01 09:28:47
576.00,3,2025-06-01 09:28:53
1168.00,2,2025-06-01 09:28:54
592.00,1,2025-06-01 09:28:55
768.00,2,2025-06-01 09:28:56
1152.00,3,2025-06-01 09:28:59
1440.00,3,2025-06-01 09:29:00
1760.00,3,2025-06-01 09:29:02
304.00,3,2025-06-01 09:29:07
528.00,4,2025-06-01 09:29:11
960.00,5,2025-06-01 09:29:17
1776.00,2,2025-06-01 09:29:23
1632.00,2,2025-06-01 09:29:24
896.00,5,2025-06-01 09:29:28
576.00,2,2025-06-01 09:29:34
320.00,1,2025-06-01 09:29:37
1504.00,3,2025-06-01 09:29:52
864.00,5,2025-06-01 09:29:58
1920.00,5,2025-06-01 09:30:02
1888.00,4,2025-06-01 09:30:06
1312.00,1,2025-06-01 09:30:07
768.00,5,2025-06-01 09:30:13
736.00,3,2025-06-01 09:30:16
864.00,2,2025-06-01 09:30:18
1792.00,2,2025-06-01 09:30:23
576.00,5,2025-06-01 09:30:27
864.00,1,2025-06-01 09:30:38
384.00,3,2025-06-01 09:30:39
912.00,3,2025-06-01 09:30:42
1184.00,5,2025-06-01 09:30:46
928.00,2,2025-06-01 09:30:47
832.00,3,2025-06-01 09:30:50
832.00,4,2025-06-01 09:30:51
512.00,4,2025-06-01 09:30:59
1280.00,5,2025-06-01 09:31:01
608.00,3,2025-06-01 09:31:02
912.00,1,2025-06-01 09:31:03
320.00,2,2025-06-01 09:31:06
256.00,2,2025-06-01 09:31:17
1440.00,2,2025-06-01 09:31:27
832.00,3,2025-06-01 09:31:31
224.00,3,2025-06-01 09:31:33
768.00,2,2025-06-01 09:31:36
1472.00,3,2025-06-01 09:31:38
1264.00,2,2025-06-01 09:31:40
1216.00,3,2025-06-01 09:31:43
864.00,3,2025-06-01 09:31:49
960.00,5,2025-06-01 09:31:55
480.00,4,2025-06-01 09:31:59
1056.00,1,2025-06-01 09:32:03
768.00,1,2025-06-01 09:32:08
1776.00,4,2025-06-01 09:32:13
864.00,1,2025-06-01 09:32:16
1104.00,3,2025-06-01 09:32:33
512.00,4,2025-06-01 09:32:38
576.00,2,2025-06-01 09:32:45
896.00,3,2025-06-01 09:32:50
704.00,5,2025-06-01 09:32:51
1024.00,4,2025-06-01 09:32:52
320.00,3,2025-06-01 09:32:53
768.00,3,2025-06-01 09:33:00
2400.00,2,2025-06-01 09:33:01
1184.00,5,2025-06-01 09:33:04
608.00,1,2025-06-01 09:33:10
864.00,1,2025-06-01 09:33:19
1952.00,2,2025-06-01 09:33:20
1168.00,3,2025-06-01 09:33:21
880.00,4,2025-06-01 09:33:27
288.00,1,2025-06-01 09:33:34
1136.00,4,2025-06-01 09:33:35
1312.00,2,2025-06-01 09:33:36
1152.00,5,2025-06-01 09:33:41
928.00,3,2025-06-01 09:33:49
1728.00,5,2025-06-01 09:33:52
1184.00,5,2025-06-01 09:33:54
2224.00,2,2025-06-01 09:34:00
1312.00,2,2025-06-01 09:34:05
608.00,3,2025-06-01 09:34:06
384.00,1,2025-06-01 09:34:14
1152.00,5,2025-06-01 09:34:18
640.00,4,2025-06-01 09:34:21
768.00,5,2025-06-01 09:34:29
1568.00,3,2025-06-01 09:34:30
1760.00,1,2025-06-01 09:34:32
576.00,4,2025-06-01 09:34:36
768.00,5,2025-06-01 09:34:39
1152.00,1,2025-06-01 09:34:40
992.00,4,2025-06-01 09:34:41
2000.00,1,2025-06-01 09:34:42
960.00,5,2025-06-01 09:34:43
1024.00,1,2025-06-01 09:34:46
1936.00,5,2025-06-01 09:34:48
704.00,4,2025-06-01 09:34:50
1376.00,4,2025-06-01 09:34:52
752.00,5,2025-06-01 09:34:53
1408.00,5,2025-06-01 09:34:54
1120.00,4,2025-06-01 09:34:58
1472.00,1,2025-06-01 09:35:04
992.00,3,2025-06-01 09:35:08
576.00,1,2025-06-01 09:35:10
1632.00,3,2025-06-01 09:35:14
2544.00,1,2025-06-01 09:35:15
1728.00,2,2025-06-01 09:35:32
192.00,5,2025-06-01 09:35:34
544.00,4,2025-06-01 09:35:36
1504.00,2,2025-06-01 09:35:37
864.00,3,2025-06-01 09:35:43
1920.00,3,2025-06-01 09:35:44
864.00,4,2025-06-01 09:35:45
256.00,5,2025-06-01 09:35:46
1456.00,1,2025-06-01 09:35:49
512.00,5,2025-06-01 09:35:50
1312.00,2,2025-06-01 09:35:51
576.00,5,2025-06-01 09:35:52
1600.00,1,2025-06-01 09:35:54
2016.00,4,2025-06-01 09:35:58
2032.00,3,2025-06-01 09:35:59
1536.00,4,2025-06-01 09:36:00
1360.00,3,2025-06-01 09:36:02
704.00,4,2025-06-01 09:36:07
672.00,3,2025-06-01 09:36:14
768.00,3,2025-06-01 09:36:16
912.00,4,2025-06-01 09:36:26
2160.00,3,2025-06-01 09:36:33
1024.00,3,2025-06-01 09:36:35
704.00,5,2025-06-01 09:36:43
1216.00,4,2025-06-01 09:36:53
224.00,3,2025-06-01 09:36:59
2176.00,1,2025-06-01 09:37:01
608.00,2,2025-06-01 09:37:02
1472.00,3,2025-06-01 09:37:04
2256.00,3,2025-06-01 09:37:06
608.00,1,2025-06-01 09:37:07
912.00,4,2025-06-01 09:37:11
448.00,2,2025-06-01 09:37:13
1344.00,2,2025-06-01 09:37:16
2176.00,4,2025-06-01 09:37:17
1632.00,5,2025-06-01 09:37:21
1472.00,5,2025-06-01 09:37:22
1440.00,1,2025-06-01 09:37:35
1088.00,3,2025-06-01 09:37:37
1792.00,5,2025-06-01 09:37:42
288.00,2,2025-06-01 09:37:43
992.00,4,2025-06-01 09:37:47
320.00,5,2025-06-01 09:37:48
304.00,3,2025-06-01 09:37:50
1216.00,5,2025-06-01 09:37:53
912.00,5,2025-06-01 09:37:54
944.00,3,2025-06-01 09:37:58
640.00,2,2025-06-01 09:37:59
1728.00,1,2025-06-01 09:38:03
768.00,5,2025-06-01 09:38:05
320.00,1,2025-06-01 09:38:08
1632.00,1,2025-06-01 09:38:12
992.00,3,2025-06-01 09:38:24
576.00,5,2025-06-01 09:38:29
576.00,1,2025-06-01 09:38:31
1824.00,4,2025-06-01 09:38:35
1216.00,1,2025-06-01 09:38:42
832.00,1,2025-06-01 09:38:43
576.00,2,2025-06-01 09:38:44
896.00,1,2025-06-01 09:38:45
288.00,2,2025-06-01 09:38:49
544.00,2,2025-06-01 09:38:50
1536.00,3,2025-06-01 09:38:54
576.00,5,2025-06-01 09:38:56
1936.00,1,2025-06-01 09:39:01
1216.00,2,2025-06-01 09:39:02
1120.00,4,2025-06-01 09:39:05
608.00,1,2025-06-01 09:39:08
320.00,3,2025-06-01 09:39:19
672.00,1,2025-06-01 09:39:22
1632.00,3,2025-06-01 09:39:25
1472.00,1,2025-06-01 09:39:32
224.00,4,2025-06-01 09:39:33
2064.00,2,2025-06-01 09:39:52
768.00,1,2025-06-01 09:40:02
608.00,3,2025-06-01 09:40:11
1472.00,4,2025-06-01 09:40:16
576.00,3,2025-06-01 09:40:17
1088.00,3,2025-06-01 09:40:18
608.00,4,2025-06-01 09:40:20
640.00,4,2025-06-01 09:40:22
1120.00,2,2025-06-01 09:40:25
992.00,1,2025-06-01 09:40:33
640.00,5,2025-06-01 09:40:35
256.00,5,2025-06-01 09:40:40
896.00,1,2025-06-01 09:40:48
736.00,1,2025-06-01 09:40:50
2208.00,5,2025-06-01 09:40:51
1152.00,1,2025-06-01 09:40:53
1408.00,2,2025-06-01 09:40:55
304.00,1,2025-06-01 09:41:02
800.00,5,2025-06-01 09:41:03
320.00,4,2025-06-01 09:41:04
1760.00,2,2025-06-01 09:41:16
800.00,4,2025-06-01 09:41:22
1984.00,5,2025-06-01 09:41:24
2288.00,5,2025-06-01 09:41:28
960.00,1,2025-06-01 09:41:31
256.00,3,2025-06-01 09:41:32
960.00,1,2025-06-01 09:41:33
1584.00,1,2025-06-01 09:41:39
1504.00,1,2025-06-01 09:41:40
736.00,2,2025-06-01 09:41:43
1168.00,4,2025-06-01 09:41:45
1888.00,1,2025-06-01 09:41:53
992.00,4,2025-06-01 09:41:55
1520.00,2,2025-06-01 09:42:01
1088.00,1,2025-06-01 09:42:19
1152.00,5,2025-06-01 09:42:20
1632.00,1,2025-06-01 09:42:23
1920.00,4,2025-06-01 09:42:24
1376.00,5,2025-06-01 09:42:27
256.00,4,2025-06-01 09:42:28
1216.00,2,2025-06-01 09:42:36
640.00,1,2025-06-01 09:42:37
2240.00,2,2025-06-01 09:42:47
1152.00,2,2025-06-01 09:42:48
1088.00,1,2025-06-01 09:42:50
192.00,2,2025-06-01 09:42:53
912.00,1,2025-06-01 09:43:02
1504.00,2,2025-06-01 09:43:09
1728.00,5,2025-06-01 09:43:11
864.00,2,2025-06-01 09:43:12
1632.00,1,2025-06-01 09:43:16
912.00,2,2025-06-01 09:43:21
768.00,4,2025-06-01 09:43:22
1408.00,2,2025-06-01 09:43:24
288.00,4,2025-06-01 09:43:37
576.00,1,2025-06-01 09:43:43
1376.00,4,2025-06-01 09:43:54
192.00,2,2025-06-01 09:43:55
1872.00,3,2025-06-01 09:44:02
304.00,3,2025-06-01 09:44:04
960.00,3,2025-06-01 09:44:05
256.00,2,2025-06-01 09:44:06
1440.00,3,2025-06-01 09:44:08
1216.00,4,2025-06-01 09:44:12
1232.00,4,2025-06-01 09:44:14
576.00,5,2025-06-01 09:44:19
512.00,5,2025-06-01 09:44:20
320.00,1,2025-06-01 09:44:23
1344.00,4,2025-06-01 09:44:30
960.00,1,2025-06-01 09:44:31
224.00,3,2025-06-01 09:44:38
